fonte,is_synthetic,player_id,stagione,squadra,presenze,minuti,gol,assist,xG,xA,fantamedia,rigori_battuti
fixture_sintetica_v1,True,P0552,2025/26,SQ19,8,660,0,0,0.0,0.0,7.55,0
fixture_sintetica_v1,True,P0553,2024/25,SQ19,20,1197,0,0,0.0,0.0,6.44,0
fixture_sintetica_v1,True,P0553,2025/26,SQ19,11,929,0,0,0.0,0.0,6.85,0
fixture_sintetica_v1,True,P0554,2024/25,SQ19,13,812,0,1,0.0,0.96,6.44,0
fixture_sintetica_v1,True,P0554,2025/26,SQ19,16,1069,0,1,0.0,1.09,6.47,0
fixture_sintetica_v1,True,P0555,2024/25,SQ19,8,605,1,0,1.14,0.0,6.1,0
fixture_sintetica_v1,True,P0555,2025/26,SQ19,7,366,0,1,0.0,1.04,6.15,0
fixture_sintetica_v1,True,P0556,2024/25,SQ19,27,1689,2,2,1.62,2.03,7.53,0
fixture_sintetica_v1,True,P0556,2025/26,SQ19,9,533,1,1,0.88,0.9,7.07,0
fixture_sintetica_v1,True,P0557,2024/25,SQ19,8,421,0,1,0.0,1.02,6.99,0
fixture_sintetica_v1,True,P0557,2025/26,SQ19,10,524,0,1,0.0,0.99,7.54,0
fixture_sintetica_v1,True,P0558,2024/25,SQ19,25,1555,2,2,2.57,2.09,7.84,0
fixture_sintetica_v1,True,P0558,2025/26,SQ19,18,1468,1,1,1.26,0.96,7.77,0
fixture_sintetica_v1,True,P0559,2024/25,SQ19,19,1337,0,2,0.0,1.76,7.22,0
fixture_sintetica_v1,True,P0559,2025/26,SQ19,14,781,0,2,0.0,2.42,7.26,0
fixture_sintetica_v1,True,P0560,2024/25,SQ19,27,1451,1,3,1.17,3.18,7.87,0
fixture_sintetica_v1,True,P0560,2025/26,SQ19,4,221,0,0,0.0,0.0,7.46,0
fixture_sintetica_v1,True,P0561,2024/25,SQ19,29,2513,4,3,4.34,2.77,7.72,0
fixture_sintetica_v1,True,P0561,2025/26,SQ19,16,1092,2,1,1.76,1.29,7.62,0
fixture_sintetica_v1,True,P0562,2024/25,SQ19,13,710,0,0,0.0,0.0,7.26,0
fixture_sintetica_v1,True,P0562,2025/26,SQ19,20,1328,0,0,0.0,0.0,7.66,0
fixture_sintetica_v1,True,P0563,2024/25,SQ19,18,1143,4,2,3.56,2.5,7.78,0
fixture_sintetica_v1,True,P0563,2025/26,SQ19,15,891,1,4,0.84,3.96,7.74,0
fixture_sintetica_v1,True,P0564,2024/25,SQ19,18,1223,1,0,0.81,0.0,7.13,0
fixture_sintetica_v1,True,P0564,2025/26,SQ19,14,840,5,2,5.95,2.45,7.4,0
fixture_sintetica_v1,True,P0565,2024/25,SQ19,12,781,2,0,1.91,0.0,6.97,0
fixture_sintetica_v1,True,P0565,2025/26,SQ19,6,496,1,0,1.02,0.0,7.27,0
fixture_sintetica_v1,True,P0566,2024/25,SQ19,15,1243,1,3,1.21,2.64,7.19,0
fixture_sintetica_v1,True,P0566,2025/26,SQ19,14,1247,2,2,1.77,1.92,7.59,0
fixture_sintetica_v1,True,P0567,2024/25,SQ03,22,1291,5,0,4.95,0.0,7.71,0
fixture_sintetica_v1,True,P0567,2025/26,SQ19,23,1929,8,1,8.14,1.22,7.53,0
fixture_sintetica_v1,True,P0568,2024/25,SQ19,12,1060,3,0,3.45,0.0,6.59,0
fixture_sintetica_v1,True,P0568,2025/26,SQ19,5,373,1,0,1.27,0.0,6.86,0
fixture_sintetica_v1,True,P0569,2024/25,SQ19,23,1891,2,3,1.71,3.34,8.01,0
fixture_sintetica_v1,True,P0569,2025/26,SQ19,20,1097,3,2,3.42,2.37,7.68,0
fixture_sintetica_v1,True,P0570,2024/25,SQ19,26,1523,1,1,1.26,1.02,7.82,0
fixture_sintetica_v1,True,P0570,2025/26,SQ19,16,977,4,0,4.17,0.0,7.59,0
fixture_sintetica_v1,True,P0571,2024/25,SQ20,5,314,0,0,0.0,0.0,6.18,0
fixture_sintetica_v1,True,P0571,2025/26,SQ20,3,139,0,0,0.0,0.0,5.74,0
fixture_sintetica_v1,True,P0572,2024/25,SQ20,5,391,0,0,0.0,0.0,8.24,0
fixture_sintetica_v1,True,P0572,2025/26,SQ20,21,968,0,0,0.0,0.0,7.96,0
fixture_sintetica_v1,True,P0573,2024/25,SQ20,23,1366,0,0,0.0,0.0,7.57,0
fixture_sintetica_v1,True,P0573,2025/26,SQ20,8,651,0,0,0.0,0.0,7.2,0
fixture_sintetica_v1,True,P0574,2024/25,SQ13,13,762,0,0,0.0,0.0,6.78,0
fixture_sintetica_v1,True,P0574,2025/26,SQ20,13,893,0,0,0.0,0.0,6.6,0
fixture_sintetica_v1,True,P0575,2024/25,SQ20,21,1039,0,0,0.0,0.0,7.18,0
fixture_sintetica_v1,True,P0575,2025/26,SQ20,12,897,0,0,0.0,0.0,6.91,0
fixture_sintetica_v1,True,P0576,2024/25,SQ20,15,868,0,0,0.0,0.0,6.37,0
fixture_sintetica_v1,True,P0576,2025/26,SQ20,15,1333,0,1,0.0,1.28,6.76,0
fixture_sintetica_v1,True,P0577,2024/25,SQ20,18,1012,0,0,0.0,0.0,7.88,0
fixture_sintetica_v1,True,P0577,2025/26,SQ20,21,1834,1,1,1.03,0.93,7.32,0
fixture_sintetica_v1,True,P0578,2024/25,SQ20,4,210,0,2,0.0,2.47,7.7,0
fixture_sintetica_v1,True,P0578,2025/26,SQ20,16,725,1,0,1.29,0.0,7.06,0
fixture_sintetica_v1,True,P0579,2024/25,SQ20,4,299,0,0,0.0,0.0,5.86,0
fixture_sintetica_v1,True,P0579,2025/26,SQ20,5,356,0,0,0.0,0.0,6.41,0
fixture_sintetica_v1,True,P0580,2024/25,SQ20,21,1193,0,0,0.0,0.0,7.72,0
fixture_sintetica_v1,True,P0580,2025/26,SQ20,20,939,0,1,0.0,1.08,7.39,0
fixture_sintetica_v1,True,P0581,2024/25,SQ20,17,1516,0,0,0.0,0.0,6.95,0
fixture_sintetica_v1,True,P0581,2025/26,SQ20,10,797,0,0,0.0,0.0,7.03,0
fixture_sintetica_v1,True,P0582,2024/25,SQ20,21,1285,0,1,0.0,1.23,6.82,0
fixture_sintetica_v1,True,P0582,2025/26,SQ20,10,576,0,1,0.0,1.21,6.97,0
fixture_sintetica_v1,True,P0583,2024/25,SQ20,16,1436,0,0,0.0,0.0,8.09,0
fixture_sintetica_v1,True,P0583,2025/26,SQ20,6,538,0,0,0.0,0.0,7.66,0
fixture_sintetica_v1,True,P0584,2024/25,SQ20,7,326,0,0,0.0,0.0,7.89,0
fixture_sintetica_v1,True,P0584,2025/26,SQ20,14,1157,0,4,0.0,4.03,7.62,0
fixture_sintetica_v1,True,P0585,2024/25,SQ20,13,747,1,0,0.83,0.0,7.25,0
fixture_sintetica_v1,True,P0585,2025/26,SQ20,10,579,1,2,0.9,1.65,7.53,0
fixture_sintetica_v1,True,P0586,2024/25,SQ20,21,1152,1,1,1.17,1.12,7.48,0
fixture_sintetica_v1,True,P0586,2025/26,SQ20,27,1819,4,4,4.29,4.54,7.43,0
fixture_sintetica_v1,True,P0587,2024/25,SQ20,4,348,0,0,0.0,0.0,6.63,0
fixture_sintetica_v1,True,P0587,2025/26,SQ20,12,743,1,0,1.16,0.0,6.61,0
fixture_sintetica_v1,True,P0588,2024/25,SQ20,12,978,0,0,0.0,0.0,7.35,0
fixture_sintetica_v1,True,P0588,2025/26,SQ20,24,2011,1,3,1.12,2.8,7.69,0
fixture_sintetica_v1,True,P0589,2024/25,SQ20,12,1031,2,0,2.16,0.0,7.53,0
fixture_sintetica_v1,True,P0589,2025/26,SQ20,7,581,0,0,0.0,0.0,7.4,0
fixture_sintetica_v1,True,P0590,2024/25,SQ20,12,1024,1,0,0.91,0.0,7.1,0
fixture_sintetica_v1,True,P0590,2025/26,SQ20,21,1885,1,1,0.85,0.95,7.22,0
fixture_sintetica_v1,True,P0591,2024/25,SQ15,11,559,1,2,0.94,2.49,7.01,0
fixture_sintetica_v1,True,P0591,2025/26,SQ20,5,416,1,0,0.99,0.0,7.29,0
fixture_sintetica_v1,True,P0592,2024/25,SQ20,13,787,0,1,0.0,0.81,6.65,0
fixture_sintetica_v1,True,P0592,2025/26,SQ20,13,1139,1,3,1.14,3.78,6.92,0
fixture_sintetica_v1,True,P0593,2024/25,SQ20,21,1038,2,1,1.67,1.18,7.95,0
fixture_sintetica_v1,True,P0593,2025/26,SQ20,17,1392,5,1,5.47,1.28,8.08,0
fixture_sintetica_v1,True,P0594,2024/25,SQ20,18,1509,5,4,5.52,4.3,7.18,0
fixture_sintetica_v1,True,P0594,2025/26,SQ20,9,424,0,0,0.0,0.0,7.61,0
fixture_sintetica_v1,True,P0595,2024/25,SQ20,15,749,1,2,0.87,1.78,6.62,0
fixture_sintetica_v1,True,P0595,2025/26,SQ20,8,561,1,0,1.15,0.0,6.59,0
fixture_sintetica_v1,True,P0596,2024/25,SQ20,3,209,0,0,0.0,0.0,6.37,0
fixture_sintetica_v1,True,P0596,2025/26,SQ20,14,792,1,0,1.03,0.0,6.04,0
fixture_sintetica_v1,True,P0597,2024/25,SQ20,16,747,1,0,0.91,0.0,6.12,0
fixture_sintetica_v1,True,P0597,2025/26,SQ20,9,499,0,1,0.0,1.12,6.37,0
fixture_sintetica_v1,True,P0598,2024/25,SQ20,23,1116,4,1,3.98,0.82,7.07,0
fixture_sintetica_v1,True,P0598,2025/26,SQ20,10,551,1,0,0.91,0.0,7.33,0
fixture_sintetica_v1,True,P0599,2024/25,SQ08,16,1185,3,2,3.36,2.49,6.97,0
fixture_sintetica_v1,True,P0599,2025/26,SQ20,12,784,1,0,0.88,0.0,6.95,0
fixture_sintetica_v1,True,P0600,2024/25,SQ20,23,1440,3,2,2.67,1.97,6.93,0
fixture_sintetica_v1,True,P0600,2025/26,SQ20,9,500,0,1,0.0,0.98,7.43,0
